date,country,new_cases,new_deaths,total_cases,total_deaths,tests,region,subregion,ISO3,population_total,year,case_prev,case_inc,test_rate
2020-02-19,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-20,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-21,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-22,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-23,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-24,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-25,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-26,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-27,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-28,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-02-29,Armenia,0,0,0,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,0.0,0.0,0.00023463956117668696
2020-03-01,Armenia,1,0,1,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,3.380973503986844e-07,3.380973503986844e-07,0.00023463956117668696
2020-03-02,Armenia,0,0,1,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,3.380973503986844e-07,0.0,0.00023463956117668696
2020-03-12,Armenia,3,0,4,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,1.3523894015947376e-06,1.0142920511960532e-06,0.00023463956117668696
2020-03-13,Armenia,2,0,6,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,2.0285841023921065e-06,6.761947007973688e-07,0.00023463956117668696
2020-03-14,Armenia,7,0,13,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,4.395265555182897e-06,2.3666814527907906e-06,0.00023463956117668696
2020-03-15,Armenia,7,0,20,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,6.761947007973688e-06,2.3666814527907906e-06,0.00023463956117668696
2020-03-16,Armenia,10,0,30,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,1.0142920511960532e-05,3.380973503986844e-06,0.00023463956117668696
2020-03-17,Armenia,22,0,52,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,1.7581062220731588e-05,7.438141708771057e-06,0.00023463956117668696
2020-03-18,Armenia,26,0,78,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,2.6371593331097384e-05,8.790531110365794e-06,0.00023463956117668696
2020-03-19,Armenia,37,0,115,0,694.0,Asia,Western Asia,ARM,2957728.0,2019,3.88811952958487e-05,1.2509601964751322e-05,0.00023463956117668696
2019-12-31,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2019-12-31,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-01,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-01,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-02,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-02,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-03,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-03,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-04,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-04,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-05,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-05,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-06,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-06,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-07,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-07,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-08,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-08,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-09,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-09,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-10,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-10,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-11,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-11,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-12,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-12,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-13,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-13,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-14,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-14,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-15,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-15,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-16,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-16,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-17,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-17,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-18,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-18,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-19,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-19,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-20,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-20,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-21,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-21,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-22,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-22,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-23,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-23,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-24,Australia,0,0,0,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,5.519140426612494e-05
2020-01-24,Australia,0,0,0,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,0.0,0.0,0.0012000063484002032
2020-01-25,Australia,1,0,1,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.967750126968004e-08,3.967750126968004e-08,5.519140426612494e-05
2020-01-25,Australia,1,0,1,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.967750126968004e-08,3.967750126968004e-08,0.0012000063484002032
2020-01-26,Australia,3,0,4,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,1.1903250380904012e-07,5.519140426612494e-05
2020-01-26,Australia,3,0,4,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,1.1903250380904012e-07,0.0012000063484002032
2020-01-27,Australia,0,0,4,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,0.0,5.519140426612494e-05
2020-01-27,Australia,0,0,4,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,0.0,0.0012000063484002032
2020-01-28,Australia,0,0,4,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,0.0,5.519140426612494e-05
2020-01-28,Australia,0,0,4,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,0.0,0.0012000063484002032
2020-01-29,Australia,0,0,4,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,0.0,5.519140426612494e-05
2020-01-29,Australia,0,0,4,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.5871000507872016e-07,0.0,0.0012000063484002032
2020-01-30,Australia,2,0,6,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.3806500761808024e-07,7.935500253936008e-08,5.519140426612494e-05
2020-01-30,Australia,2,0,6,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.3806500761808024e-07,7.935500253936008e-08,0.0012000063484002032
2020-01-31,Australia,1,0,7,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.777425088877603e-07,3.967750126968004e-08,5.519140426612494e-05
2020-01-31,Australia,1,0,7,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.777425088877603e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-01,Australia,2,0,9,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.5709751142712035e-07,7.935500253936008e-08,5.519140426612494e-05
2020-02-01,Australia,2,0,9,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.5709751142712035e-07,7.935500253936008e-08,0.0012000063484002032
2020-02-02,Australia,2,0,11,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.3645251396648045e-07,7.935500253936008e-08,5.519140426612494e-05
2020-02-02,Australia,2,0,11,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.3645251396648045e-07,7.935500253936008e-08,0.0012000063484002032
2020-02-03,Australia,0,0,11,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.3645251396648045e-07,0.0,5.519140426612494e-05
2020-02-03,Australia,0,0,11,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.3645251396648045e-07,0.0,0.0012000063484002032
2020-02-04,Australia,0,0,11,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.3645251396648045e-07,0.0,5.519140426612494e-05
2020-02-04,Australia,0,0,11,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.3645251396648045e-07,0.0,0.0012000063484002032
2020-02-05,Australia,1,0,12,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.761300152361605e-07,3.967750126968004e-08,5.519140426612494e-05
2020-02-05,Australia,1,0,12,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.761300152361605e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-06,Australia,1,0,13,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.158075165058405e-07,3.967750126968004e-08,5.519140426612494e-05
2020-02-06,Australia,1,0,13,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.158075165058405e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-07,Australia,1,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,3.967750126968004e-08,5.519140426612494e-05
2020-02-07,Australia,1,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-08,Australia,0,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,5.519140426612494e-05
2020-02-08,Australia,0,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,0.0012000063484002032
2020-02-09,Australia,0,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,5.519140426612494e-05
2020-02-09,Australia,0,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,0.0012000063484002032
2020-02-10,Australia,0,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,5.519140426612494e-05
2020-02-10,Australia,0,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,0.0012000063484002032
2020-02-11,Australia,0,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,5.519140426612494e-05
2020-02-11,Australia,0,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,0.0012000063484002032
2020-02-12,Australia,0,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,5.519140426612494e-05
2020-02-12,Australia,0,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,0.0012000063484002032
2020-02-13,Australia,0,0,14,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,5.519140426612494e-05
2020-02-13,Australia,0,0,14,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.554850177755206e-07,0.0,0.0012000063484002032
2020-02-14,Australia,1,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,3.967750126968004e-08,5.519140426612494e-05
2020-02-14,Australia,1,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-15,Australia,0,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,5.519140426612494e-05
2020-02-15,Australia,0,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,0.0012000063484002032
2020-02-16,Australia,0,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,5.519140426612494e-05
2020-02-16,Australia,0,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,0.0012000063484002032
2020-02-17,Australia,0,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,5.519140426612494e-05
2020-02-17,Australia,0,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,0.0012000063484002032
2020-02-18,Australia,0,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,5.519140426612494e-05
2020-02-18,Australia,0,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,0.0012000063484002032
2020-02-19,Australia,0,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,5.519140426612494e-05
2020-02-19,Australia,0,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,0.0012000063484002032
2020-02-20,Australia,0,0,15,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,5.519140426612494e-05
2020-02-20,Australia,0,0,15,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,5.951625190452006e-07,0.0,0.0012000063484002032
2020-02-21,Australia,2,0,17,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,6.745175215845607e-07,7.935500253936008e-08,5.519140426612494e-05
2020-02-21,Australia,2,0,17,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,6.745175215845607e-07,7.935500253936008e-08,0.0012000063484002032
2020-02-22,Australia,4,0,21,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.332275266632808e-07,1.5871000507872016e-07,5.519140426612494e-05
2020-02-22,Australia,4,0,21,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.332275266632808e-07,1.5871000507872016e-07,0.0012000063484002032
2020-02-23,Australia,1,0,22,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,3.967750126968004e-08,5.519140426612494e-05
2020-02-23,Australia,1,0,22,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-24,Australia,0,0,22,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,0.0,5.519140426612494e-05
2020-02-24,Australia,0,0,22,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,0.0,0.0012000063484002032
2020-02-25,Australia,0,0,22,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,0.0,5.519140426612494e-05
2020-02-25,Australia,0,0,22,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,0.0,0.0012000063484002032
2020-02-26,Australia,0,0,22,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,0.0,5.519140426612494e-05
2020-02-26,Australia,0,0,22,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,8.729050279329609e-07,0.0,0.0012000063484002032
2020-02-27,Australia,1,0,23,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,9.12582529202641e-07,3.967750126968004e-08,5.519140426612494e-05
2020-02-27,Australia,1,0,23,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,9.12582529202641e-07,3.967750126968004e-08,0.0012000063484002032
2020-02-28,Australia,0,0,23,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,9.12582529202641e-07,0.0,5.519140426612494e-05
2020-02-28,Australia,0,0,23,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,9.12582529202641e-07,0.0,0.0012000063484002032
2020-02-29,Australia,2,0,25,0,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,9.91937531742001e-07,7.935500253936008e-08,5.519140426612494e-05
2020-02-29,Australia,2,0,25,0,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,9.91937531742001e-07,7.935500253936008e-08,0.0012000063484002032
2020-03-01,Australia,1,1,26,1,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.031615033011681e-06,3.967750126968004e-08,5.519140426612494e-05
2020-03-01,Australia,1,1,26,1,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.031615033011681e-06,3.967750126968004e-08,0.0012000063484002032
2020-03-02,Australia,3,0,29,1,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.1506475368207213e-06,1.1903250380904012e-07,5.519140426612494e-05
2020-03-02,Australia,3,0,29,1,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.1506475368207213e-06,1.1903250380904012e-07,0.0012000063484002032
2020-03-03,Australia,4,0,33,1,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.3093575418994414e-06,1.5871000507872016e-07,5.519140426612494e-05
2020-03-03,Australia,4,0,33,1,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.3093575418994414e-06,1.5871000507872016e-07,0.0012000063484002032
2020-03-04,Australia,8,0,41,1,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.6267775520568816e-06,3.174200101574403e-07,5.519140426612494e-05
2020-03-04,Australia,8,0,41,1,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,1.6267775520568816e-06,3.174200101574403e-07,0.0012000063484002032
2020-03-05,Australia,11,1,52,2,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.063230066023362e-06,4.3645251396648045e-07,5.519140426612494e-05
2020-03-05,Australia,11,1,52,2,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.063230066023362e-06,4.3645251396648045e-07,0.0012000063484002032
2020-03-06,Australia,7,0,59,2,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.3409725749111224e-06,2.777425088877603e-07,5.519140426612494e-05
2020-03-06,Australia,7,0,59,2,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.3409725749111224e-06,2.777425088877603e-07,0.0012000063484002032
2020-03-07,Australia,4,0,63,2,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.4996825799898427e-06,1.5871000507872016e-07,5.519140426612494e-05
2020-03-07,Australia,4,0,63,2,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.4996825799898427e-06,1.5871000507872016e-07,0.0012000063484002032
2020-03-08,Australia,11,1,74,3,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.936135093956323e-06,4.3645251396648045e-07,5.519140426612494e-05
2020-03-08,Australia,11,1,74,3,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,2.936135093956323e-06,4.3645251396648045e-07,0.0012000063484002032
2020-03-09,Australia,6,0,80,3,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.1742001015744034e-06,2.3806500761808024e-07,5.519140426612494e-05
2020-03-09,Australia,6,0,80,3,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.1742001015744034e-06,2.3806500761808024e-07,0.0012000063484002032
2020-03-10,Australia,20,0,100,3,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.967750126968004e-06,7.935500253936009e-07,5.519140426612494e-05
2020-03-10,Australia,20,0,100,3,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,3.967750126968004e-06,7.935500253936009e-07,0.0012000063484002032
2020-03-11,Australia,12,0,112,3,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.443880142204165e-06,4.761300152361605e-07,5.519140426612494e-05
2020-03-11,Australia,12,0,112,3,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.443880142204165e-06,4.761300152361605e-07,0.0012000063484002032
2020-03-12,Australia,14,0,126,3,1391.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.999365159979685e-06,5.554850177755206e-07,5.519140426612494e-05
2020-03-12,Australia,14,0,126,3,30244.0,Oceania,Australia and New Zealand,AUS,25203200.0,2019,4.999365159979685e-06,5.554850177755206e-07,0.0012000063484002032
